scenario,sf,workers,strategy,query_id,distributed_elapsed_sec,baseline_elapsed_sec,speedup,speedup_class
SF50_N5_D1,50,5,D1,Q016,187.915,977.026,5.199297554745496,Citus mai rapid
SF50_N5_D1,50,5,D1,Q017,22.758,2500.469,109.87208893575887,Citus mai rapid
SF50_N5_D1,50,5,D1,Q018,35.329,2897.74,82.02156868295168,Citus mai rapid
SF50_N5_D1,50,5,D1,Q019,4.662,326.359,70.0040755040755,Citus mai rapid
SF50_N5_D1,50,5,D1,Q020,1.921,306.332,159.4648620510151,Citus mai rapid
SF50_N5_D1,50,5,D1,Q021,15.928,1189.515,74.68075087895531,Citus mai rapid
SF50_N5_D1,50,5,D1,Q022,14.556,866.781,59.54802143446002,Citus mai rapid
SF50_N5_D1,50,5,D1,Q023,15.168,602.083,39.694290611814345,Citus mai rapid
SF50_N5_D1,50,5,D1,Q024,436.216,339.35,0.7779402864635869,Citus mai lent
SF50_N5_D1,50,5,D1,Q025,192.765,212.908,1.1044951106269292,Citus mai rapid
SF50_N5_D1,50,5,D1,Q026,27.556,51.089,1.854006386993758,Citus mai rapid
SF50_N5_D1,50,5,D1,Q027,7.006,39.258,5.603482729089352,Citus mai rapid
SF50_N5_D1,50,5,D1,Q029,62.44,32.822,0.5256566303651506,Citus mai lent
SF50_N5_D1,50,5,D1,Q030,50.611,553.552,10.937385153425145,Citus mai rapid
SF50_N5_D1,50,5,D1,Q031,454.071,247.699,0.545507200415794,Citus mai lent
SF50_N5_D1,50,5,D1,Q032,26.386,290.587,11.01292352004851,Citus mai rapid
SF50_N5_D1,50,5,D1,Q033,6.32,48.061,7.604588607594937,Citus mai rapid
SF50_N5_D1,50,5,D1,Q034,45.76,436.561,9.540231643356643,Citus mai rapid
SF50_N5_D1,50,5,D1,Q035,12.989,45.214,3.4809454153514507,Citus mai rapid
SF50_N5_D1,50,5,D1,Q036,369.691,222.735,0.6024896467590503,Citus mai lent
SF50_N5_D1,50,5,D1,Q037,103.21,305.975,2.964586764848368,Citus mai rapid
SF50_N5_D1,50,5,D1,Q038,47.908,98.584,2.0577774066961676,Citus mai rapid
SF50_N5_D1,50,5,D1,Q039,26.864,93.024,3.4627754615842763,Citus mai rapid
SF50_N5_D1,50,5,D1,Q040,21.438,168.034,7.8381378859968285,Citus mai rapid
SF50_N5_D1,50,5,D1,Q041,85.863,52.987,0.6171109791178971,Citus mai lent
SF50_N5_D1,50,5,D1,Q042,37.755,49.529,1.311852734737121,Citus mai rapid
SF50_N5_D1,50,5,D1,Q043,18.678,97.089,5.198040475425634,Citus mai rapid
SF50_N5_D1,50,5,D1,Q044,95.32,189.517,1.9882186319765003,Citus mai rapid
SF50_N5_D1,50,5,D1,Q045,1018.433,273.51,0.26855964015305867,Citus mai lent
SF50_N5_D1,50,5,D1,Q046,165.946,48.425,0.29181179419811265,Citus mai lent
SF50_N5_D1,50,5,D1,Q047,142.914,137.273,0.9605287095735898,Citus mai lent
SF50_N5_D1,50,5,D1,Q048,24.09,95.196,3.951681195516812,Citus mai rapid
SF50_N5_D1,50,5,D1,Q049,22.534,74.419,3.302520635484157,Citus mai rapid
SF50_N5_D1,50,5,D1,Q050,11.943,133.9,11.211588378129449,Citus mai rapid
SF50_N5_D1,50,5,D1,Q056,67.315,119.676,1.7778504048131918,Citus mai rapid
SF50_N5_D1,50,5,D1,Q057,131.955,70.981,0.5379182296995186,Citus mai lent
SF50_N5_D1,50,5,D1,Q058,185.846,155.528,0.8368649311795787,Citus mai lent
SF50_N5_D1,50,5,D1,Q059,211.217,58.728,0.27804580123758976,Citus mai lent
SF50_N5_D1,50,5,D1,Q060,243.825,8.675,0.03557879626781504,Citus mai lent
SF50_N5_D1,50,5,D1,Q061,1542.74,149.266,0.09675382760542929,Citus mai lent
SF50_N5_D1,50,5,D1,Q062,50.169,72.612,1.4473479638820785,Citus mai rapid
SF50_N5_D1,50,5,D1,Q063,42.936,21.376,0.4978572759455935,Citus mai lent
SF50_N5_D1,50,5,D1,Q064,1148.405,1373.568,1.1960658478498438,Citus mai rapid
SF50_N5_D1,50,5,D1,Q066,113.387,119.671,1.0554208154373959,Citus mai rapid
SF50_N5_D1,50,5,D1,Q067,33.853,482.878,14.263964788940418,Citus mai rapid
SF50_N5_D1,50,5,D1,Q068,9.967,170.853,17.141868164944317,Citus mai rapid
SF50_N5_D1,50,5,D1,Q070,42.01,152.064,3.6197095929540586,Citus mai rapid
SF50_N5_D1,50,5,D1,Q071,9.566,40.345,4.217541292076103,Citus mai rapid
SF50_N5_D1,50,5,D1,Q072,7.219,21.687,3.0041557002354895,Citus mai rapid
SF50_N5_D1,50,5,D1,Q073,17.619,43.128,2.4478120211135708,Citus mai rapid
SF50_N5_D1,50,5,D1,Q074,7.785,42.419,5.448811817597944,Citus mai rapid
SF50_N5_D1,50,5,D1,Q075,132.339,348.869,2.6361767883994895,Citus mai rapid
SF50_N5_D1,50,5,D1,Q076,64.944,111.316,1.714030549396403,Citus mai rapid
SF50_N5_D1,50,5,D1,Q077,11.082,58.772,5.303374842086265,Citus mai rapid
SF50_N5_D1,50,5,D1,Q078,43.797,77.481,1.7690937735461334,Citus mai rapid
SF50_N5_D1,50,5,D1,Q079,17.507,83.192,4.751927800308447,Citus mai rapid
SF50_N5_D1,50,5,D1,Q080,1.497,1.753,1.171008684034736,Citus mai rapid
SF50_N5_D1,50,5,D1,Q081,0.504,1.324,2.626984126984127,Citus mai rapid
SF50_N5_D1,50,5,D1,Q082,17.889,32.135,1.7963553021409804,Citus mai rapid
SF50_N5_D1,50,5,D1,Q083,7.264,35.357,4.867428414096916,Citus mai rapid
SF50_N5_D1,50,5,D1,Q084,2.629,11.647,4.430201597565614,Citus mai rapid
SF50_N5_D1,50,5,D1,Q085,2.806,29.742,10.599429793300072,Citus mai rapid
SF50_N5_D1,50,5,D1,Q086,33.846,95.972,2.835549252496602,Citus mai rapid
SF50_N5_D1,50,5,D1,Q087,23.537,41.312,1.7551939499511406,Citus mai rapid
SF50_N5_D1,50,5,D1,Q088,16.641,37.03,2.225226849347996,Citus mai rapid
SF50_N5_D1,50,5,D1,Q089,11.956,31.921,2.669872867179659,Citus mai rapid
SF50_N5_D1,50,5,D1,Q090,14.704,44.295,3.0124455930359084,Citus mai rapid
SF50_N5_D1,50,5,D1,Q091,1.027,14.3,13.924050632911394,Citus mai rapid
SF50_N5_D1,50,5,D1,Q092,142.054,176.566,1.2429498641361736,Citus mai rapid
SF50_N5_D1,50,5,D1,Q093,132.523,182.514,1.3772250854568642,Citus mai rapid
SF50_N5_D1,50,5,D1,Q094,6.148,30.195,4.911353285621341,Citus mai rapid
SF50_N5_D1,50,5,D1,Q095,4.925,15.436,3.1342131979695433,Citus mai rapid
SF50_N5_D1,50,5,D1,Q096,28.845,16.15,0.5598890622291558,Citus mai lent
SF50_N5_D1,50,5,D1,Q097,11.044,41.568,3.7638536762042736,Citus mai rapid
SF50_N5_D1,50,5,D1,Q098,8.688,40.642,4.677946593001842,Citus mai rapid
SF50_N5_D1,50,5,D1,Q100,14.365,31.394,2.1854507483466756,Citus mai rapid
SF50_N5_D1,50,5,D1,Q102,36.208,95.024,2.6243923994697305,Citus mai rapid
SF50_N5_D1,50,5,D1,Q104,107.764,71.606,0.6644705096321591,Citus mai lent
SF50_N5_D1,50,5,D1,Q105,33.147,55.052,1.660844118623103,Citus mai rapid
SF50_N5_D1,50,5,D1,Q106,53.003,74.159,1.3991472180819955,Citus mai rapid
SF50_N5_D1,50,5,D1,Q107,82.609,143.25,1.7340725586800472,Citus mai rapid
SF50_N5_D1,50,5,D1,Q108,84.424,124.174,1.4708376764900977,Citus mai rapid
SF50_N5_D1,50,5,D1,Q109,8.847,41.727,4.716514072566972,Citus mai rapid
SF50_N5_D1,50,5,D1,Q111,10.421,54.725,5.251415411188946,Citus mai rapid
SF50_N5_D1,50,5,D1,Q112,16.526,69.722,4.218927750211787,Citus mai rapid
SF50_N5_D1,50,5,D1,Q113,29.574,145.172,4.908771217961723,Citus mai rapid
SF50_N5_D1,50,5,D1,Q114,2.453,14.464,5.896453322462292,Citus mai rapid
SF50_N5_D1,50,5,D1,Q115,5.374,34.582,6.435057685150726,Citus mai rapid
SF50_N5_D1,50,5,D1,Q116,56.138,87.739,1.5629163846236063,Citus mai rapid
SF50_N5_D1,50,5,D1,Q117,5.01,35.171,7.020159680638723,Citus mai rapid
SF50_N5_D1,50,5,D1,Q118,4.795,33.083,6.899478623566215,Citus mai rapid
SF50_N5_D1,50,5,D1,Q120,1.065,5.853,5.495774647887324,Citus mai rapid
SF50_N5_D1,50,5,D1,Q122,245.019,343.291,1.4010790999881642,Citus mai rapid
SF50_N5_D1,50,5,D1,Q123,25.123,178.031,7.086375034828643,Citus mai rapid
SF50_N5_D1,50,5,D1,Q126,110.359,1013.063,9.179704419213657,Citus mai rapid
SF50_N5_D1,50,5,D1,Q127,102.484,84.069,0.8203134147769409,Citus mai lent
SF50_N5_D1,50,5,D1,Q128,9.283,200.95,21.647096843692772,Citus mai rapid
SF50_N5_D1,50,5,D1,Q129,13.802,16.342,1.1840312998116214,Citus mai rapid
SF50_N5_D1,50,5,D1,Q130,9.605,13.31,1.385736595523165,Citus mai rapid
SF50_N5_D1,50,5,D1,Q131,20.395,15.544,0.7621475851924492,Citus mai lent
SF50_N5_D1,50,5,D1,Q133,75.59,281.817,3.728231247519513,Citus mai rapid
SF50_N5_D1,50,5,D1,Q134,145.68,739.056,5.073146622734761,Citus mai rapid
SF50_N5_D1,50,5,D1,Q135,1.768,21.671,12.257352941176471,Citus mai rapid
SF50_N5_D1,50,5,D1,Q136,29.436,375.641,12.761278706345971,Citus mai rapid
SF50_N5_D1,50,5,D1,Q137,13.636,117.917,8.647477266060429,Citus mai rapid
SF50_N5_D1,50,5,D1,Q138,8.623,58.495,6.78360199466543,Citus mai rapid
SF50_N5_D1,50,5,D1,Q139,8.403,64.894,7.722718076877306,Citus mai rapid
SF50_N5_D1,50,5,D1,Q140,7.716,57.98,7.514256091238983,Citus mai rapid
SF50_N5_D1,50,5,D1,Q141,4.538,101.303,22.323270163067427,Citus mai rapid
SF50_N5_D1,50,5,D1,Q142,0.487,10.51,21.581108829568787,Citus mai rapid
SF50_N5_D1,50,5,D1,Q143,2.307,20.157,8.737321196358907,Citus mai rapid
SF50_N5_D1,50,5,D1,Q144,7.328,29.207,3.9856713973799125,Citus mai rapid
SF50_N5_D1,50,5,D1,Q145,6.383,27.766,4.349992166692777,Citus mai rapid
SF50_N5_D1,50,5,D1,Q146,1.876,14.982,7.986140724946695,Citus mai rapid
SF50_N5_D1,50,5,D1,Q147,1.79,14.359,8.021787709497206,Citus mai rapid
SF50_N5_D1,50,5,D1,Q148,19.363,239.367,12.362082321954242,Citus mai rapid
SF50_N5_D1,50,5,D1,Q149,14.88,72.028,4.840591397849463,Citus mai rapid
SF50_N5_D1,50,5,D1,Q150,7.563,39.39,5.208250694168981,Citus mai rapid
SF50_N5_D1,50,5,D1,Q151,7.79,271.124,34.80410783055199,Citus mai rapid
SF50_N5_D1,50,5,D1,Q152,5.47,35.727,6.5314442413162705,Citus mai rapid
SF50_N5_D1,50,5,D1,Q153,148.699,40.345,0.27131991472706607,Citus mai lent
SF50_N5_D1,50,5,D1,Q154,147.746,13.582,0.09192803866094514,Citus mai lent
SF50_N5_D1,50,5,D1,Q155,2.23,10.748,4.8197309417040355,Citus mai rapid
SF50_N5_D1,50,5,D1,Q156,1.269,5.296,4.173364854215919,Citus mai rapid
SF50_N5_D1,50,5,D1,Q157,1.1,6.834,6.212727272727272,Citus mai rapid
SF50_N5_D1,50,5,D1,Q158,130.451,93.303,0.7152340725636446,Citus mai lent
SF50_N5_D1,50,5,D1,Q159,142.253,90.531,0.6364083710009631,Citus mai lent
SF50_N5_D1,50,5,D1,Q161,10.858,38.645,3.5591269110333394,Citus mai rapid
SF50_N5_D1,50,5,D1,Q162,16.048,14.343,0.8937562313060818,Citus mai lent
SF50_N5_D1,50,5,D1,Q163,6.997,14.602,2.086894383307132,Citus mai rapid
SF50_N5_D1,50,5,D1,Q164,21.744,77.488,3.5636497424576894,Citus mai rapid
SF50_N5_D1,50,5,D1,Q165,21.614,76.766,3.551679467012122,Citus mai rapid
SF50_N5_D1,50,5,D1,Q166,21.667,76.597,3.5351917662805183,Citus mai rapid
SF50_N5_D1,50,5,D1,Q167,105.981,104.713,0.9880355912852303,Citus mai lent
SF50_N5_D1,50,5,D1,Q168,108.86,105.092,0.9653867352562925,Citus mai lent
SF50_N5_D1,50,5,D1,Q169,110.613,106.112,0.9593085803657797,Citus mai lent
SF50_N5_D1,50,5,D1,Q170,85.024,185.668,2.1837128340233347,Citus mai rapid
SF50_N5_D1,50,5,D1,Q171,88.883,220.823,2.484423343046477,Citus mai rapid
SF50_N5_D1,50,5,D1,Q172,8.426,14.23,1.6888203180631378,Citus mai rapid
SF50_N5_D1,50,5,D1,Q173,7.108,13.706,1.9282498593134496,Citus mai rapid
SF50_N5_D1,50,5,D1,Q174,7.514,13.611,1.8114186851211074,Citus mai rapid
SF50_N5_D1,50,5,D1,Q175,5.565,22.82,4.10062893081761,Citus mai rapid
SF50_N5_D1,50,5,D1,Q176,5.265,22.288,4.2332383665717,Citus mai rapid
SF50_N5_D1,50,5,D1,Q177,5.222,21.479,4.113175028724626,Citus mai rapid
SF50_N5_D1,50,5,D1,Q178,9.708,19.644,2.0234857849196537,Citus mai rapid
SF50_N5_D1,50,5,D1,Q179,12.804,27.259,2.1289440799750077,Citus mai rapid
SF50_N5_D1,50,5,D1,Q180,12.305,34.643,2.815359609914669,Citus mai rapid
SF50_N5_D1,50,5,D1,Q181,7.319,40.331,5.510452247574806,Citus mai rapid
SF50_N5_D1,50,5,D1,Q182,9.487,74.96,7.901338673974912,Citus mai rapid
SF50_N5_D1,50,5,D1,Q183,289.797,264.511,0.9127458186247615,Citus mai lent
SF50_N5_D1,50,5,D1,Q184,263.721,80.595,0.30560706200871374,Citus mai lent
SF50_N5_D1,50,5,D1,Q185,5.069,39.45,7.782600118366543,Citus mai rapid
SF50_N5_D1,50,5,D1,Q186,14.626,42.478,2.9042800492274035,Citus mai rapid
SF50_N5_D1,50,5,D1,Q187,12.986,33.442,2.575234868319729,Citus mai rapid
SF50_N5_D1,50,5,D1,Q188,3.815,17.202,4.509043250327655,Citus mai rapid
SF50_N5_D1,50,5,D1,Q189,0.852,1.761,2.066901408450704,Citus mai rapid
SF50_N5_D1,50,5,D1,Q190,0.453,1.528,3.3730684326710816,Citus mai rapid
SF50_N5_D1,50,5,D1,Q191,0.426,1.274,2.990610328638498,Citus mai rapid
SF50_N5_D1,50,5,D1,Q192,8.058,53.245,6.607719036981881,Citus mai rapid
SF50_N5_D1,50,5,D1,Q193,6.492,53.56,8.25015403573629,Citus mai rapid
SF50_N5_D1,50,5,D1,Q194,7.574,22.351,2.9510166358595193,Citus mai rapid
SF50_N5_D1,50,5,D1,Q195,4.998,23.191,4.640056022408963,Citus mai rapid
SF50_N5_D1,50,5,D1,Q196,5.284,25.677,4.859386828160485,Citus mai rapid
SF50_N5_D1,50,5,D1,Q199,2.184,20.627,9.444597069597068,Citus mai rapid
SF50_N5_D1,50,5,D1,Q200,3.968,90.46,22.797379032258064,Citus mai rapid
SF50_N5_D1,50,5,D1,Q201,3.533,11.161,3.159071610529295,Citus mai rapid
SF50_N5_D1,50,5,D1,Q202,3.57,10.696,2.996078431372549,Citus mai rapid
SF50_N5_D1,50,5,D1,Q203,15.357,265.791,17.307481930064466,Citus mai rapid
SF50_N5_D1,50,5,D1,Q204,1.683,8.752,5.200237670825906,Citus mai rapid
SF50_N5_D1,50,5,D1,Q205,0.924,8.88,9.61038961038961,Citus mai rapid
SF50_N5_D1,50,5,D1,Q206,1.66,11.714,7.056626506024097,Citus mai rapid
SF50_N5_D1,50,5,D1,Q207,1.29,13.232,10.257364341085271,Citus mai rapid
SF50_N5_D1,50,5,D1,Q212,63.122,134.501,2.1308101771173282,Citus mai rapid
SF50_N5_D1,50,5,D1,Q213,70.696,145.515,2.058320131266267,Citus mai rapid
SF50_N5_D1,50,5,D1,Q214,71.474,144.899,2.0272966393373815,Citus mai rapid
SF50_N5_D1,50,5,D1,Q215,70.79,156.886,2.2162169797994062,Citus mai rapid
SF50_N5_D1,50,5,D1,Q216,4.707,157.339,33.42659868281283,Citus mai rapid
SF50_N5_D1,50,5,D1,Q217,6.776,102.341,15.103453364817002,Citus mai rapid
SF50_N5_D1,50,5,D1,Q218,6.58,63.569,9.660942249240122,Citus mai rapid
SF50_N5_D1,50,5,D1,Q219,59.939,147.626,2.4629373196082684,Citus mai rapid
SF50_N5_D1,50,5,D1,Q220,90.888,171.006,1.881502508581991,Citus mai rapid
SF50_N5_D1,50,5,D1,Q221,93.58,136.408,1.4576618935670014,Citus mai rapid
SF50_N5_D1,50,5,D1,Q222,95.589,135.924,1.4219627781439288,Citus mai rapid
SF50_N5_D1,50,5,D1,Q223,1.091,3.276,3.0027497708524287,Citus mai rapid
SF50_N5_D1,50,5,D1,Q224,0.883,2.64,2.9898074745186864,Citus mai rapid
SF50_N5_D1,50,5,D1,Q225,47.646,44.779,0.939827057885237,Citus mai lent
SF50_N5_D1,50,5,D1,Q226,44.079,38.389,0.8709135869688515,Citus mai lent
SF50_N5_D1,50,5,D1,Q227,64.696,52.639,0.8136360826017065,Citus mai lent
SF50_N5_D1,50,5,D1,Q228,63.93,53.513,0.8370561551697169,Citus mai lent
SF50_N5_D1,50,5,D1,Q229,36.043,57.142,1.585384124517937,Citus mai rapid
SF50_N5_D1,50,5,D1,Q230,10.133,23.765,2.3453074114280077,Citus mai rapid
SF50_N5_D1,50,5,D1,Q231,8.868,25.913,2.922079386558412,Citus mai rapid
SF50_N5_D1,50,5,D1,Q232,8.672,28.119,3.242504612546125,Citus mai rapid
SF50_N5_D1,50,5,D1,Q234,315.778,454.986,1.4408413505690705,Citus mai rapid
SF50_N5_D1,50,5,D1,Q236,32.021,109.038,3.4052028356391117,Citus mai rapid
SF50_N5_D1,50,5,D1,Q239,21.106,49.829,2.360892637164787,Citus mai rapid
SF50_N5_D1,50,5,D1,Q240,80.952,110.279,1.362276410712521,Citus mai rapid
SF50_N5_D1,50,5,D1,Q241,18.446,150.369,8.151848639271385,Citus mai rapid
SF50_N5_D1,50,5,D1,Q242,1100.737,884.027,0.8031228168036506,Citus mai lent
SF50_N5_D1,50,5,D1,Q243,56.987,57.656,1.011739519539544,Citus mai rapid
SF50_N5_D1,50,5,D1,Q244,16.922,73.269,4.329807351376906,Citus mai rapid
SF50_N5_D1,50,5,D1,Q245,16.141,75.361,4.668917663093985,Citus mai rapid
SF50_N5_D1,50,5,D1,Q246,37.48,57.388,1.5311632870864462,Citus mai rapid
SF50_N5_D1,50,5,D1,Q247,46.389,402.776,8.68257561059734,Citus mai rapid
SF50_N5_D1,50,5,D1,Q249,15.243,79.293,5.201928754182248,Citus mai rapid
SF50_N5_D1,50,5,D1,Q250,3.396,56.433,16.617491166077738,Citus mai rapid
SF50_N5_D2,50,5,D2,Q001,42.114,1352.876,32.12413924110747,Citus mai rapid
SF50_N5_D2,50,5,D2,Q002,15.765,1407.395,89.27339042182048,Citus mai rapid
SF50_N5_D2,50,5,D2,Q003,27.808,1463.485,52.62820051783659,Citus mai rapid
SF50_N5_D2,50,5,D2,Q004,17.466,438.243,25.09120577121264,Citus mai rapid
SF50_N5_D2,50,5,D2,Q005,20.565,1546.148,75.18346705567711,Citus mai rapid
SF50_N5_D2,50,5,D2,Q006,28.541,148.186,5.192039522091027,Citus mai rapid
SF50_N5_D2,50,5,D2,Q007,0.964,107.916,111.9460580912863,Citus mai rapid
SF50_N5_D2,50,5,D2,Q008,2.462,217.808,88.46791226645003,Citus mai rapid
SF50_N5_D2,50,5,D2,Q009,3.946,315.57,79.97212366953877,Citus mai rapid
SF50_N5_D2,50,5,D2,Q010,2.955,9.73,3.292724196277496,Citus mai rapid
SF50_N5_D2,50,5,D2,Q011,9.758,1502.528,153.97909407665506,Citus mai rapid
SF50_N5_D2,50,5,D2,Q012,11.206,1873.727,167.2074781367125,Citus mai rapid
SF50_N5_D2,50,5,D2,Q014,1.478,248.362,168.03924221921517,Citus mai rapid
SF50_N5_D2,50,5,D2,Q015,0.83,5.761,6.940963855421687,Citus mai rapid
SF50_N5_D2,50,5,D2,Q016,36.964,977.026,26.431825560004327,Citus mai rapid
SF50_N5_D2,50,5,D2,Q017,21.467,2500.469,116.47966646480646,Citus mai rapid
SF50_N5_D2,50,5,D2,Q018,32.801,2897.74,88.34303832200237,Citus mai rapid
SF50_N5_D2,50,5,D2,Q019,0.292,326.359,1117.6678082191781,Citus mai rapid
SF50_N5_D2,50,5,D2,Q020,5.027,306.332,60.93733837278695,Citus mai rapid
SF50_N5_D2,50,5,D2,Q021,16.351,1189.515,72.74876154363649,Citus mai rapid
SF50_N5_D2,50,5,D2,Q022,15.787,866.781,54.90473174130613,Citus mai rapid
SF50_N5_D2,50,5,D2,Q023,32.668,602.083,18.430359985306723,Citus mai rapid
SF50_N5_D2,50,5,D2,Q025,24.346,212.908,8.745091596155426,Citus mai rapid
SF50_N5_D2,50,5,D2,Q026,10.295,51.089,4.962506070908208,Citus mai rapid
SF50_N5_D2,50,5,D2,Q027,6.144,39.258,6.3896484375,Citus mai rapid
SF50_N5_D2,50,5,D2,Q029,6.018,32.822,5.4539714190761055,Citus mai rapid
SF50_N5_D2,50,5,D2,Q030,29.635,553.552,18.678994432259152,Citus mai rapid
SF50_N5_D2,50,5,D2,Q031,451.029,247.699,0.5491864159510808,Citus mai lent
SF50_N5_D2,50,5,D2,Q032,25.316,290.587,11.478393111075999,Citus mai rapid
SF50_N5_D2,50,5,D2,Q033,18.43,48.061,2.6077590884427564,Citus mai rapid
SF50_N5_D2,50,5,D2,Q034,47.949,436.561,9.104694571315356,Citus mai rapid
SF50_N5_D2,50,5,D2,Q035,10.743,45.214,4.208694033324025,Citus mai rapid
SF50_N5_D2,50,5,D2,Q036,16.805,222.735,13.254091044332045,Citus mai rapid
SF50_N5_D2,50,5,D2,Q037,34.139,305.975,8.962623392600838,Citus mai rapid
SF50_N5_D2,50,5,D2,Q038,12.363,98.584,7.974116314810321,Citus mai rapid
SF50_N5_D2,50,5,D2,Q039,14.641,93.024,6.353664367188034,Citus mai rapid
SF50_N5_D2,50,5,D2,Q041,38.422,52.987,1.3790796939253553,Citus mai rapid
SF50_N5_D2,50,5,D2,Q042,20.661,49.529,2.3972218188858236,Citus mai rapid
SF50_N5_D2,50,5,D2,Q043,11.988,97.089,8.09884884884885,Citus mai rapid
SF50_N5_D2,50,5,D2,Q044,85.022,189.517,2.2290348380419185,Citus mai rapid
SF50_N5_D2,50,5,D2,Q045,825.974,273.51,0.3311363311678091,Citus mai lent
SF50_N5_D2,50,5,D2,Q046,40.369,48.425,1.1995590676013772,Citus mai rapid
SF50_N5_D2,50,5,D2,Q047,78.587,137.273,1.7467647320803694,Citus mai rapid
SF50_N5_D2,50,5,D2,Q048,22.161,95.196,4.29565452822526,Citus mai rapid
SF50_N5_D2,50,5,D2,Q049,21.308,74.419,3.492538013891496,Citus mai rapid
SF50_N5_D2,50,5,D2,Q054,22.853,71.52,3.1295672340611733,Citus mai rapid
SF50_N5_D2,50,5,D2,Q055,31.503,166.903,5.2980033647589115,Citus mai rapid
SF50_N5_D2,50,5,D2,Q056,30.021,119.676,3.9864095133406616,Citus mai rapid
SF50_N5_D2,50,5,D2,Q057,125.566,70.981,0.5652883742414347,Citus mai lent
SF50_N5_D2,50,5,D2,Q058,154.088,155.528,1.0093453091739786,Citus mai rapid
SF50_N5_D2,50,5,D2,Q059,154.141,58.728,0.38100181003107547,Citus mai lent
SF50_N5_D2,50,5,D2,Q060,250.199,8.675,0.034672400768987886,Citus mai lent
SF50_N5_D2,50,5,D2,Q062,18.367,72.612,3.953394675232754,Citus mai rapid
SF50_N5_D2,50,5,D2,Q063,4.646,21.376,4.600947051226862,Citus mai rapid
SF50_N5_D2,50,5,D2,Q066,22.804,119.671,5.247807402210139,Citus mai rapid
SF50_N5_D2,50,5,D2,Q067,184.861,482.878,2.612113966710123,Citus mai rapid
SF50_N5_D2,50,5,D2,Q070,18.793,152.064,8.091523439578566,Citus mai rapid
SF50_N5_D2,50,5,D2,Q071,15.858,40.345,2.5441417581031653,Citus mai rapid
SF50_N5_D2,50,5,D2,Q072,7.139,21.687,3.0378204230284354,Citus mai rapid
SF50_N5_D2,50,5,D2,Q073,17.471,43.128,2.468547879342911,Citus mai rapid
SF50_N5_D2,50,5,D2,Q074,8.398,42.419,5.0510835913312695,Citus mai rapid
SF50_N5_D2,50,5,D2,Q075,124.326,348.869,2.806082396280746,Citus mai rapid
SF50_N5_D2,50,5,D2,Q076,31.61,111.316,3.5215438152483394,Citus mai rapid
SF50_N5_D2,50,5,D2,Q077,20.777,58.772,2.828704817827405,Citus mai rapid
SF50_N5_D2,50,5,D2,Q078,21.014,77.481,3.68711335300276,Citus mai rapid
SF50_N5_D2,50,5,D2,Q079,32.659,83.192,2.5472917113200038,Citus mai rapid
SF50_N5_D2,50,5,D2,Q080,2.135,1.753,0.8210772833723654,Citus mai lent
SF50_N5_D2,50,5,D2,Q081,0.494,1.324,2.6801619433198383,Citus mai rapid
SF50_N5_D2,50,5,D2,Q082,6.896,32.135,4.6599477958236655,Citus mai rapid
SF50_N5_D2,50,5,D2,Q083,5.087,35.357,6.950461961863574,Citus mai rapid
SF50_N5_D2,50,5,D2,Q084,1.916,11.647,6.078810020876827,Citus mai rapid
SF50_N5_D2,50,5,D2,Q085,3.713,29.742,8.010234311877188,Citus mai rapid
SF50_N5_D2,50,5,D2,Q086,17.713,95.972,5.418167447637328,Citus mai rapid
SF50_N5_D2,50,5,D2,Q087,6.906,41.312,5.982044598899508,Citus mai rapid
SF50_N5_D2,50,5,D2,Q088,8.198,37.03,4.516955354964625,Citus mai rapid
SF50_N5_D2,50,5,D2,Q089,6.721,31.921,4.749442047314387,Citus mai rapid
SF50_N5_D2,50,5,D2,Q090,7.874,44.295,5.625476250952502,Citus mai rapid
SF50_N5_D2,50,5,D2,Q091,1.011,14.3,14.144411473788331,Citus mai rapid
SF50_N5_D2,50,5,D2,Q092,83.281,176.566,2.1201234375187616,Citus mai rapid
SF50_N5_D2,50,5,D2,Q093,82.312,182.514,2.217343765186121,Citus mai rapid
SF50_N5_D2,50,5,D2,Q094,4.475,30.195,6.747486033519554,Citus mai rapid
SF50_N5_D2,50,5,D2,Q095,3.245,15.436,4.756856702619414,Citus mai rapid
SF50_N5_D2,50,5,D2,Q096,8.072,16.15,2.0007433102081267,Citus mai rapid
SF50_N5_D2,50,5,D2,Q097,10.313,41.568,4.030640938621158,Citus mai rapid
SF50_N5_D2,50,5,D2,Q098,8.291,40.642,4.901941864672537,Citus mai rapid
SF50_N5_D2,50,5,D2,Q100,2.187,31.394,14.354823959762232,Citus mai rapid
SF50_N5_D2,50,5,D2,Q102,4.674,95.024,20.330338040222507,Citus mai rapid
SF50_N5_D2,50,5,D2,Q104,47.558,71.606,1.5056562513141847,Citus mai rapid
SF50_N5_D2,50,5,D2,Q105,21.442,55.052,2.56748437645742,Citus mai rapid
SF50_N5_D2,50,5,D2,Q106,50.893,74.159,1.4571552079853811,Citus mai rapid
SF50_N5_D2,50,5,D2,Q107,53.486,143.25,2.6782709494073216,Citus mai rapid
SF50_N5_D2,50,5,D2,Q108,55.974,124.174,2.218422839175332,Citus mai rapid
SF50_N5_D2,50,5,D2,Q109,17.477,41.727,2.3875379069634373,Citus mai rapid
SF50_N5_D2,50,5,D2,Q111,11.473,54.725,4.769894534995206,Citus mai rapid
SF50_N5_D2,50,5,D2,Q112,17.795,69.722,3.9180668727170547,Citus mai rapid
