sf,strategy,query_id,elapsed_N2,elapsed_N5,node_scaling_speedup,time_reduction_pct,scaling_efficiency,time_comparison_class
10,D2,Q072,1.378,1.638,0.8412698412698413,-18.867924528301888,0.33650793650793653,N2 mai rapid
10,D2,Q073,3.107,3.451,0.9003187481889308,-11.071773414869645,0.3601274992755723,N2 mai rapid
10,D2,Q074,1.817,2.061,0.8816108685104318,-13.428728673637865,0.3526443474041727,N2 mai rapid
10,D2,Q075,23.671,24.858,0.952248773030815,-5.014574796164087,0.380899509212326,Similar (+/-5%)
10,D2,Q076,6.18,7.005,0.8822269807280514,-13.349514563106798,0.35289079229122056,N2 mai rapid
10,D2,Q077,3.829,3.862,0.9914552045572242,-0.8618438234525964,0.3965820818228897,Similar (+/-5%)
10,D2,Q078,4.821,4.519,1.066828944456738,6.26426052686164,0.4267315777826952,N5 mai rapid
10,D2,Q079,8.519,8.092,1.0527681660899653,5.012325390304022,0.4211072664359861,N5 mai rapid
10,D2,Q080,0.226,0.207,1.0917874396135268,8.407079646017706,0.4367149758454107,N5 mai rapid
10,D2,Q081,0.232,0.414,0.5603864734299517,-78.44827586206895,0.22415458937198068,N2 mai rapid
10,D2,Q082,1.487,1.756,0.8468109339407746,-18.09011432414256,0.3387243735763098,N2 mai rapid
10,D2,Q083,0.733,0.964,0.7603734439834025,-31.51432469304229,0.30414937759336097,N2 mai rapid
10,D2,Q084,0.339,0.354,0.9576271186440679,-4.424778761061934,0.3830508474576272,Similar (+/-5%)
10,D2,Q085,0.44,0.499,0.8817635270541082,-13.40909090909091,0.3527054108216433,N2 mai rapid
10,D2,Q086,3.907,3.891,1.004112053456695,0.40952137189659615,0.401644821382678,Similar (+/-5%)
10,D2,Q087,1.085,1.378,0.7873730043541365,-27.004608294930872,0.3149492017416546,N2 mai rapid
10,D2,Q088,1.159,1.588,0.7298488664987406,-37.0146678170837,0.2919395465994962,N2 mai rapid
10,D2,Q089,1.042,1.107,0.941282746160795,-6.238003838771588,0.376513098464318,N2 mai rapid
10,D2,Q090,1.629,1.611,1.011173184357542,1.1049723756906087,0.4044692737430168,Similar (+/-5%)
10,D2,Q091,0.406,0.255,1.5921568627450982,37.19211822660099,0.6368627450980393,N5 mai rapid
10,D2,Q092,15.387,15.118,1.0177933589099086,1.7482290245012033,0.40711734356396345,Similar (+/-5%)
10,D2,Q093,15.053,15.253,0.9868878253458336,-1.3286388095396218,0.39475513013833347,Similar (+/-5%)
10,D2,Q094,0.852,0.909,0.9372937293729372,-6.690140845070429,0.3749174917491749,N2 mai rapid
10,D2,Q095,0.77,0.754,1.0212201591511936,2.0779220779220795,0.4084880636604774,Similar (+/-5%)
10,D2,Q096,1.565,1.598,0.9793491864831038,-2.1086261980830763,0.3917396745932415,Similar (+/-5%)
10,D2,Q097,1.66,1.588,1.0453400503778336,4.337349397590352,0.41813602015113344,Similar (+/-5%)
10,D2,Q098,1.556,1.307,1.190512624330528,16.00257069408741,0.47620504973221117,N5 mai rapid
