penalty,mixture,.metric,.estimator,mean,n,std_err,.config
5.279759502236701e-5,0.5492846560664475,roc_auc,binary,0.8009956591125579,5,0.038052998213671474,Preprocessor1_Model055
5.279759502236701e-5,0.5492846560664475,sens,binary,0.9524241098433984,5,0.015385334298897381,Preprocessor1_Model055
5.279759502236701e-5,0.5492846560664475,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model055
1.7838478151564099,0.5645904347766191,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model056
1.7838478151564099,0.5645904347766191,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model056
1.7838478151564099,0.5645904347766191,roc_auc,binary,0.5,5,0,Preprocessor1_Model056
1.7838478151564099,0.5645904347766191,sens,binary,1,5,0,Preprocessor1_Model056
1.7838478151564099,0.5645904347766191,spec,binary,0,5,0,Preprocessor1_Model056
7.8112682383945e-6,0.5719353139866143,accuracy,binary,0.8775910364145658,5,0.015032869958374533,Preprocessor1_Model057
7.8112682383945e-6,0.5719353139866143,bal_accuracy,binary,0.6054278066712103,5,0.03423920695334968,Preprocessor1_Model057
7.8112682383945e-6,0.5719353139866143,roc_auc,binary,0.8010742512799022,5,0.03765324302311514,Preprocessor1_Model057
7.8112682383945e-6,0.5719353139866143,sens,binary,0.9505892474580774,5,0.015646859922248405,Preprocessor1_Model057
7.8112682383945e-6,0.5719353139866143,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model057
0.003806608555027851,0.5728670582175255,accuracy,binary,0.8951372549019607,5,0.022556603279597614,Preprocessor1_Model058
0.003806608555027851,0.5728670582175255,bal_accuracy,binary,0.599160033900274,5,0.031759006147079,Preprocessor1_Model058
0.003806608555027851,0.5728670582175255,roc_auc,binary,0.8216804941106893,5,0.04165888966899374,Preprocessor1_Model058
0.003806608555027851,0.5728670582175255,sens,binary,0.9758308048618467,5,0.01659359280336695,Preprocessor1_Model058
0.003806608555027851,0.5728670582175255,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model058
5.997192240862187e-6,0.581750099780038,accuracy,binary,0.8775910364145658,5,0.015032869958374533,Preprocessor1_Model059
5.997192240862187e-6,0.581750099780038,bal_accuracy,binary,0.6054278066712103,5,0.03423920695334968,Preprocessor1_Model059
5.997192240862187e-6,0.581750099780038,roc_auc,binary,0.8011663754262252,5,0.03764411243590121,Preprocessor1_Model059
5.997192240862187e-6,0.581750099780038,sens,binary,0.9505892474580774,5,0.015646859922248405,Preprocessor1_Model059
5.997192240862187e-6,0.581750099780038,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model059
1.9744449746049724e-4,0.5854833531193435,accuracy,binary,0.8821848739495798,5,0.012918456537590224,Preprocessor1_Model060
1.9744449746049724e-4,0.5854833531193435,bal_accuracy,binary,0.6063590890896223,5,0.03425507346455157,Preprocessor1_Model060
1.9744449746049724e-4,0.5854833531193435,roc_auc,binary,0.8030149337415385,5,0.03702967807641995,Preprocessor1_Model060
1.9744449746049724e-4,0.5854833531193435,sens,binary,0.9569461943173733,5,0.015642221130725234,Preprocessor1_Model060
1.9744449746049724e-4,0.5854833531193435,spec,binary,0.2557719838618715,5,0.08110137735525476,Preprocessor1_Model060
5.248709176565009e-6,0.5943431940395385,accuracy,binary,0.8775910364145658,5,0.015032869958374533,Preprocessor1_Model061
5.248709176565009e-6,0.5943431940395385,bal_accuracy,binary,0.6054278066712103,5,0.03423920695334968,Preprocessor1_Model061
5.248709176565009e-6,0.5943431940395385,roc_auc,binary,0.801513651384031,5,0.03743532938986149,Preprocessor1_Model061
5.248709176565009e-6,0.5943431940395385,sens,binary,0.9505892474580774,5,0.015646859922248405,Preprocessor1_Model061
5.248709176565009e-6,0.5943431940395385,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model061
1.0304872930832718e-4,0.5999889592640102,accuracy,binary,0.8829467787114845,5,0.012319066596132014,Preprocessor1_Model062
1.0304872930832718e-4,0.5999889592640102,bal_accuracy,binary,0.6086307198662366,5,0.035041149668186444,Preprocessor1_Model062
1.0304872930832718e-4,0.5999889592640102,roc_auc,binary,0.8023425219988545,5,0.037309586837192196,Preprocessor1_Model062
1.0304872930832718e-4,0.5999889592640102,sens,binary,0.9569950738481298,5,0.015873179632215496,Preprocessor1_Model062
1.0304872930832718e-4,0.5999889592640102,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model062
